GEO_ID,GEO_ID_TRIMMED,Geographic_Area_Name,Estimate_B27015_001E,Margin of Error Total B27015_001M,"Under $25,000_B27015_002E","Under $25,000_B27015_002M","Under $25,000_B27015_003E_With health insurance coverage","Under $25,000_CoverageRate_With health insurance ",Margin of Error_B27015_003M_With health insurance coverage,"Under $25,000_B27015_004E_With health insurance coverage_With private health insurance","Under $25,000_B27015_004M_With health insurance coverage_With private health insurance","Under $25,000_B27015_005E_With health insurance coverage_With private health insurance","Under $25,000_B27015_005M_With health insurance coverage_With public coverage","Under $25,000_B27015_006E_No health insurance coverage","Under $25,000_B27015_006M_No health insurance coverage","$25,000 to $49,999_B27015_007E","$25,000 to $49,999_B27015_007M","$25,000 to $49,999_B27015_008E_With health insurance coverage","25,000 to $49,999_B27015_008M_With health insurance coverage","$25,000 to $49,999_B27015_009E_With health insurance coverage_With private health insurance","$25,000 to $49,999_B27015_009M_With health insurance coverage_With private health insurance","$25,000 to $49,999_B27015_010E_With health insurance coverage_With public coverage","$25,000 to $49,999_B27015_010M_With health insurance coverage_With public coverage","$25,000 to $49,999_B27015_011E_No health insurance coverage","$25,000 to $49,999_B27015_011M_No health insurance coverage","$50,000 to $74,999_B27015_012E","$50,000 to $74,999_B27015_012M","$50,000 to $74,999_B27015_013E_With health insurance coverage","$50,000 to $74,999_B27015_013M_With health insurance coverage","$50,000 to $74,999_B27015_014E_With health insurance coverage_With private health insurance","$50,000 to $74,999_B27015_014M_With health insurance coverage_With private health insurance","$50,000 to $74,999_B27015_015E_With health insurance coverage_With public coverage","$50,000 to $74,999_B27015_015M_With health insurance coverage_With public coverage","$50,000 to $74,999_B27015_016E_No health insurance coverage","$50,000 to $74,999_B27015_016M_No health insurance coverage"
1400000US42101005500,42101005500,"Census Tract 55, Philadelphia County, Pennsylvania",6314,534,945,422,874,0.924867725,385,425,221,618,278,71,89,1148,511,1038,451,593,270,642,290,110,108,1817,602,1708,570,1384,463,656,362,109,104
1400000US42101005600,42101005600,"Census Tract 56, Philadelphia County, Pennsylvania",1155,182,346,154,346,1,154,36,31,334,153,0,10,376,127,363,120,231,140,140,114,13,21,158,162,118,128,45,48,73,119,40,64
1400000US42101006000,42101006000,"Census Tract 60, Philadelphia County, Pennsylvania",6459,573,1626,583,1490,0.916359164,575,509,308,1186,516,136,126,1715,724,1550,672,619,295,1081,583,165,115,609,337,500,303,388,206,200,176,109,211
1400000US42101006100,42101006100,"Census Tract 61, Philadelphia County, Pennsylvania",2754,397,748,299,707,0.945187166,257,336,163,534,194,41,65,829,300,771,273,532,232,435,185,58,62,382,188,318,168,272,153,112,73,64,68
1400000US42101006200,42101006200,"Census Tract 62, Philadelphia County, Pennsylvania",4994,804,1788,693,1406,0.786353468,589,293,176,1265,533,382,288,1113,430,958,375,418,226,666,311,155,110,832,344,761,327,277,174,494,241,71,63
1400000US42101006300,42101006300,"Census Tract 63, Philadelphia County, Pennsylvania",4129,593,1500,472,1389,0.926,456,183,110,1273,436,111,87,1091,360,942,318,373,176,667,297,149,102,731,383,714,373,509,299,247,122,17,26
1400000US42101006400,42101006400,"Census Tract 64, Philadelphia County, Pennsylvania",4420,709,1191,289,1089,0.914357683,269,365,183,910,282,102,84,1522,565,1473,544,735,300,933,417,49,49,909,583,805,537,347,179,473,479,104,77
1400000US42101006500,42101006500,"Census Tract 65, Philadelphia County, Pennsylvania",4426,653,1203,445,1010,0.839567747,432,186,76,1003,436,193,109,1270,479,1067,428,245,104,962,422,203,131,893,387,805,365,613,324,283,153,88,88
1400000US42101006600,42101006600,"Census Tract 66, Philadelphia County, Pennsylvania",3466,615,1443,373,1362,0.943866944,356,507,218,1247,333,81,58,1275,464,1070,391,509,266,776,360,205,213,219,154,219,154,55,49,177,138,0,10
1400000US42101006700,42101006700,"Census Tract 67, Philadelphia County, Pennsylvania",7051,1202,2201,885,2140,0.972285325,881,355,156,2021,873,61,71,1705,612,1622,604,775,291,1174,610,83,76,966,442,917,405,741,321,425,239,49,67
1400000US42101006900,42101006900,"Census Tract 69, Philadelphia County, Pennsylvania",3479,415,1762,471,1640,0.930760499,447,252,161,1590,433,122,130,1462,484,1350,467,726,373,868,338,112,83,157,211,157,211,130,209,27,46,0,10
1400000US42101007000,42101007000,"Census Tract 70, Philadelphia County, Pennsylvania",3529,476,784,259,696,0.887755102,243,142,81,681,239,88,83,1599,462,1385,416,573,257,949,336,214,142,799,413,637,370,401,293,331,225,162,143
1400000US42101007101,42101007101,"Census Tract 71.01, Philadelphia County, Pennsylvania",2446,370,1028,303,996,0.968871595,301,217,123,889,275,32,31,866,401,680,301,337,176,434,204,186,142,247,137,242,132,95,66,190,123,5,11
1400000US42101007102,42101007102,"Census Tract 71.02, Philadelphia County, Pennsylvania",4570,717,1873,716,1788,0.954618259,717,360,127,1682,676,85,70,1189,482,1118,474,629,431,835,367,71,57,752,410,711,406,417,235,354,231,41,67
1400000US42101007200,42101007200,"Census Tract 72, Philadelphia County, Pennsylvania",4416,448,1614,447,1511,0.936183395,464,322,133,1444,441,103,98,1193,380,1193,380,509,183,787,403,0,10,783,349,632,288,349,203,416,239,151,112
1400000US42101007300,42101007300,"Census Tract 73, Philadelphia County, Pennsylvania",2959,479,995,624,977,0.981909548,623,141,100,856,617,18,29,434,301,434,301,129,87,325,289,0,10,381,203,345,180,255,164,90,86,36,65
1400000US42101007400,42101007400,"Census Tract 74, Philadelphia County, Pennsylvania",4684,693,996,355,874,0.87751004,339,248,101,802,335,122,96,1294,434,1258,431,565,208,768,341,36,44,1266,623,1126,562,586,392,881,540,140,109
1400000US42101007700,42101007700,"Census Tract 77, Philadelphia County, Pennsylvania",1342,171,442,150,399,0.902714932,143,232,107,167,95,43,32,227,97,181,90,172,90,22,22,46,43,297,131,244,108,224,100,20,17,53,48
1400000US42101007800,42101007800,"Census Tract 78, Philadelphia County, Pennsylvania",3945,461,1063,418,1063,1,418,705,389,489,226,0,10,586,246,562,241,490,209,126,126,24,38,603,269,513,277,426,264,177,129,90,101
1400000US42101007900,42101007900,"Census Tract 79, Philadelphia County, Pennsylvania",4456,498,495,229,413,0.834343434,215,245,175,232,145,82,65,936,352,840,298,539,223,356,258,96,87,854,287,817,285,764,282,101,80,37,46
1400000US42101008000,42101008000,"Census Tract 80, Philadelphia County, Pennsylvania",3767,566,1099,380,920,0.837124659,303,361,199,736,282,179,141,422,191,422,191,289,118,244,133,0,10,436,169,382,153,302,129,120,67,54,69
1400000US42101008101,42101008101,"Census Tract 81.01, Philadelphia County, Pennsylvania",3179,439,1339,443,1168,0.872292756,474,162,104,1099,458,171,141,331,173,331,173,141,99,263,154,0,10,730,387,721,384,319,209,486,390,9,15
1400000US42101008102,42101008102,"Census Tract 81.02, Philadelphia County, Pennsylvania",5354,811,2086,782,2024,0.970278044,782,854,503,1471,622,62,88,1526,553,1355,487,776,380,722,319,171,121,755,383,587,332,350,180,316,224,168,143
1400000US42101008200,42101008200,"Census Tract 82, Philadelphia County, Pennsylvania",5877,1460,1632,718,1393,0.853553922,610,398,261,1086,549,239,214,1487,736,1112,603,473,211,870,529,375,487,1472,1419,1472,1419,552,442,976,1161,0,15
1400000US42101008301,42101008301,"Census Tract 83.01, Philadelphia County, Pennsylvania",4178,605,972,294,832,0.855967078,240,296,143,747,224,140,144,860,311,812,306,424,222,540,238,48,40,1101,363,895,311,493,211,500,199,206,189
1400000US42101008302,42101008302,"Census Tract 83.02, Philadelphia County, Pennsylvania",5128,439,2191,473,1992,0.909173893,441,652,262,1665,431,199,145,1289,449,1202,421,703,298,702,291,87,121,581,325,552,304,426,268,191,115,29,37
1400000US42101008400,42101008400,"Census Tract 84, Philadelphia County, Pennsylvania",5023,595,1775,519,1775,1,519,349,185,1590,496,0,15,1196,373,1094,369,547,226,702,310,102,85,1187,451,1135,421,672,246,588,353,52,54
1400000US42101008500,42101008500,"Census Tract 85, Philadelphia County, Pennsylvania",6748,835,2654,914,2399,0.903918613,899,1010,430,1801,755,255,203,1983,589,1806,526,1063,354,971,370,177,143,1166,562,1053,526,583,320,545,337,113,104
1400000US42101008601,42101008601,"Census Tract 86.01, Philadelphia County, Pennsylvania",3279,446,413,185,413,1,185,238,98,303,165,0,10,725,239,575,209,372,130,319,200,150,119,736,315,632,276,520,257,146,114,104,77
1400000US42101008602,42101008602,"Census Tract 86.02, Philadelphia County, Pennsylvania",2912,373,731,261,649,0.887824897,224,119,71,581,222,82,73,1037,437,967,382,421,113,610,341,70,77,272,157,188,94,165,96,70,58,84,86
1400000US42101008701,42101008701,"Census Tract 87.01, Philadelphia County, Pennsylvania",3667,436,765,300,680,0.888888889,295,555,283,194,130,85,90,880,354,794,297,661,272,164,104,86,108,754,405,754,405,444,177,354,352,0,10
1400000US42101008702,42101008702,"Census Tract 87.02, Philadelphia County, Pennsylvania",2301,325,452,136,452,1,136,422,135,38,35,0,10,503,151,503,151,447,131,63,73,0,10,304,157,304,157,296,154,37,37,0,10
1400000US42101008801,42101008801,"Census Tract 88.01, Philadelphia County, Pennsylvania",539,128,232,98,220,0.948275862,99,196,96,24,26,12,14,95,47,95,47,80,44,15,24,0,10,91,66,53,38,53,38,3,4,38,51
1400000US42101008802,42101008802,"Census Tract 88.02, Philadelphia County, Pennsylvania",3457,566,1760,600,1741,0.989204545,607,1454,591,352,327,19,24,490,166,479,163,479,163,0,15,11,16,558,379,558,379,558,379,0,15,0,15
1400000US42101009000,42101009000,"Census Tract 90, Philadelphia County, Pennsylvania",2729,260,1241,234,1209,0.974214343,234,1133,218,125,106,32,52,702,226,702,226,680,226,22,22,0,15,453,142,453,142,453,142,34,31,0,15
1400000US42101009100,42101009100,"Census Tract 91, Philadelphia County, Pennsylvania",2809,446,1166,216,1107,0.949399657,209,575,166,590,158,59,54,799,407,779,414,693,393,120,90,20,23,363,188,363,188,324,166,70,102,0,10
1400000US42101009200,42101009200,"Census Tract 92, Philadelphia County, Pennsylvania",3339,452,1459,363,1416,0.970527759,362,490,200,1010,345,43,50,587,192,511,151,281,99,283,123,76,79,247,151,247,151,192,107,68,71,0,10
1400000US42101009300,42101009300,"Census Tract 93, Philadelphia County, Pennsylvania",4721,735,1978,667,1845,0.932760364,658,362,182,1610,576,133,99,1137,408,1033,367,456,192,658,286,104,80,753,329,657,298,412,222,355,189,96,72
1400000US42101009400,42101009400,"Census Tract 94, Philadelphia County, Pennsylvania",4247,510,2226,497,2208,0.991913747,495,376,117,2120,507,18,30,863,260,755,249,403,132,523,219,108,83,387,241,310,175,227,133,118,111,77,109
1400000US42101009500,42101009500,"Census Tract 95, Philadelphia County, Pennsylvania",3261,553,1290,508,1219,0.94496124,484,215,146,1122,442,71,59,975,512,691,396,300,154,522,359,284,292,294,210,262,194,106,109,156,140,32,34
1400000US42101009600,42101009600,"Census Tract 96, Philadelphia County, Pennsylvania",4477,603,1310,512,1058,0.807633588,385,189,73,1005,389,252,181,1361,508,1305,509,911,401,617,311,56,55,965,489,804,388,356,194,473,332,161,115
1400000US42101009801,42101009801,"Census Tract 98.01, Philadelphia County, Pennsylvania",2318,285,447,205,441,0.986577181,205,158,114,302,181,6,10,431,139,396,131,337,132,107,42,35,46,472,195,397,174,357,155,84,50,75,68
1400000US42101009802,42101009802,"Census Tract 98.02, Philadelphia County, Pennsylvania",6183,731,874,447,791,0.905034325,419,135,105,738,416,83,92,1351,556,1272,526,721,368,690,377,79,90,1102,570,1102,570,898,508,356,259,0,15
1400000US42101010000,42101010000,"Census Tract 100, Philadelphia County, Pennsylvania",4793,504,920,315,789,0.857608696,306,318,198,554,238,131,119,921,363,805,350,312,137,519,275,116,101,589,347,459,318,233,151,249,201,130,125
1400000US42101010100,42101010100,"Census Tract 101, Philadelphia County, Pennsylvania",6805,1424,1707,753,1389,0.81370826,703,487,295,1050,570,318,379,1439,627,1284,575,451,213,910,546,155,161,1521,1189,1521,1189,609,425,1091,1067,0,15
1400000US42101010200,42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",3344,426,1189,381,1027,0.863751051,385,124,60,972,394,162,94,1027,425,773,391,217,144,624,358,254,163,339,281,331,278,260,241,71,62,8,13
1400000US42101010300,42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",2816,399,807,325,775,0.960346964,320,201,114,668,315,32,37,601,296,565,286,239,115,390,268,36,48,536,362,452,315,218,161,313,247,84,96
1400000US42101010400,42101010400,"Census Tract 104, Philadelphia County, Pennsylvania",3541,676,1725,679,1533,0.888695652,621,338,190,1395,618,192,150,869,360,704,329,415,186,487,269,165,119,590,318,573,315,310,138,373,271,17,28
1400000US42101010500,42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",3716,461,1800,551,1684,0.935555556,532,336,131,1536,561,116,93,702,255,643,237,389,167,345,155,59,89,751,322,682,293,359,135,413,216,69,78
1400000US42101010600,42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",1641,381,560,214,553,0.9875,212,135,78,511,206,7,11,423,201,423,201,121,68,340,175,0,10,365,259,345,257,124,104,227,232,20,21
1400000US42101010700,42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",3538,614,1566,514,1362,0.869731801,497,125,65,1309,494,204,165,653,381,547,320,265,201,304,213,106,105,819,502,805,500,469,335,360,315,14,21
1400000US42101010800,42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",4221,492,1804,430,1679,0.930709534,419,464,190,1308,355,125,76,1028,451,1004,444,436,163,687,384,24,34,716,293,637,260,423,185,247,166,79,75
1400000US42101010900,42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",2728,230,1094,267,988,0.903107861,252,357,153,716,205,106,78,696,240,613,232,416,190,224,134,83,64,489,308,486,308,370,242,135,139,3,5
1400000US42101011000,42101011000,"Census Tract 110, Philadelphia County, Pennsylvania",3448,578,1692,390,1657,0.979314421,387,341,116,1599,397,35,45,919,567,819,516,300,172,552,454,100,100,380,346,298,260,125,127,173,222,82,96
1400000US42101011100,42101011100,"Census Tract 111, Philadelphia County, Pennsylvania",3681,461,1098,406,1059,0.964480874,405,280,124,953,396,39,39,784,401,768,401,430,245,452,272,16,24,764,349,714,316,347,144,438,283,50,51
1400000US42101011200,42101011200,"Census Tract 112, Philadelphia County, Pennsylvania",5929,904,1632,648,1396,0.855392157,608,533,286,1126,588,236,188,1754,534,1271,473,651,285,761,428,483,404,1277,887,1255,885,577,355,809,677,22,37
1400000US42101011300,42101011300,"Census Tract 113, Philadelphia County, Pennsylvania",3344,502,1189,446,1169,0.983179142,440,216,142,1003,381,20,30,1008,494,952,479,359,217,688,458,56,66,190,147,168,136,152,131,50,50,22,36
1400000US42101011400,42101011400,"Census Tract 114, Philadelphia County, Pennsylvania",6821,1103,2521,1078,2414,0.957556525,1050,1275,984,1270,396,107,95,1539,698,1539,698,1043,491,803,560,0,15,491,341,417,271,258,141,204,199,74,83
1400000US42101011500,42101011500,"Census Tract 115, Philadelphia County, Pennsylvania",4451,449,610,268,505,0.827868852,242,184,106,385,226,105,97,834,292,749,281,461,181,434,246,85,86,1346,518,1154,449,878,360,370,207,192,177
1400000US42101011700,42101011700,"Census Tract 117, Philadelphia County, Pennsylvania",945,87,198,119,198,1,119,137,116,116,61,0,10,125,57,125,57,109,61,59,32,0,10,104,89,104,89,88,84,32,30,0,10
1400000US42101011800,42101011800,"Census Tract 118, Philadelphia County, Pennsylvania",5613,611,1926,646,1857,0.964174455,625,818,359,1407,592,69,83,1298,538,1239,528,686,277,692,460,59,69,751,410,751,410,682,375,199,113,0,15
1400000US42101011900,42101011900,"Census Tract 119, Philadelphia County, Pennsylvania",5119,651,1625,626,1430,0.88,583,475,244,1312,537,195,153,1134,349,1061,343,789,330,477,181,73,93,862,579,843,577,702,554,240,192,19,29
1400000US42101012000,42101012000,"Census Tract 120, Philadelphia County, Pennsylvania",1422,185,209,80,169,0.80861244,69,130,61,60,45,40,32,275,114,250,110,232,110,130,66,25,25,312,175,312,175,306,176,81,68,0,10
1400000US42101012100,42101012100,"Census Tract 121, Philadelphia County, Pennsylvania",2799,340,806,257,751,0.931761787,250,273,135,525,212,55,51,672,252,656,249,574,229,151,81,16,20,489,233,468,231,393,209,199,132,21,26
1400000US42101012201,42101012201,"Census Tract 122.01, Philadelphia County, Pennsylvania",2776,374,994,220,962,0.967806841,212,497,164,674,164,32,51,845,333,684,248,481,187,272,185,161,131,490,294,490,294,412,282,215,255,0,10
1400000US42101012203,42101012203,"Census Tract 122.03, Philadelphia County, Pennsylvania",625,214,180,85,144,0.8,63,100,50,70,41,36,34,61,50,53,44,53,44,0,10,8,13,46,31,46,31,46,31,0,10,0,10
1400000US42101012204,42101012204,"Census Tract 122.04, Philadelphia County, Pennsylvania",3867,350,893,300,794,0.889137738,264,455,162,499,199,99,88,596,198,545,186,464,176,199,85,51,56,617,220,617,220,544,181,218,122,0,10
1400000US42101012500,42101012500,"Census Tract 125, Philadelphia County, Pennsylvania",4909,463,643,201,643,1,201,331,174,475,180,0,15,323,180,307,173,195,151,154,102,16,27,872,334,807,302,625,283,202,115,65,106
1400000US42101013100,42101013100,"Census Tract 131, Philadelphia County, Pennsylvania",1749,194,741,223,709,0.956815115,224,81,54,680,222,32,29,291,155,273,150,109,53,206,153,18,29,261,160,252,151,169,76,126,115,9,13
1400000US42101013200,42101013200,"Census Tract 132, Philadelphia County, Pennsylvania",2546,390,869,257,840,0.966628308,248,132,75,800,246,29,34,526,343,504,330,143,90,407,333,22,35,337,199,313,199,256,192,92,61,24,47
1400000US42101013300,42101013300,"Census Tract 133, Philadelphia County, Pennsylvania",2984,275,396,181,392,0.98989899,180,228,141,164,116,4,8,404,162,355,157,255,118,100,72,49,47,352,127,352,127,340,125,33,38,0,10
1400000US42101013401,42101013401,"Census Tract 134.01, Philadelphia County, Pennsylvania",2487,246,303,112,303,1,112,230,94,163,82,0,10,266,104,266,104,244,106,162,75,0,10,258,162,258,162,196,155,108,76,0,10
1400000US42101013402,42101013402,"Census Tract 134.02, Philadelphia County, Pennsylvania",3083,305,150,116,150,1,116,101,97,57,71,0,10,274,154,274,154,224,135,94,78,0,10,377,180,366,180,335,170,76,74,11,17
1400000US42101013500,42101013500,"Census Tract 135, Philadelphia County, Pennsylvania",3987,479,270,110,238,0.881481481,99,92,50,187,88,32,35,502,252,493,251,334,146,255,165,9,16,533,254,511,236,381,165,198,130,22,34
1400000US42101013601,42101013601,"Census Tract 136.01, Philadelphia County, Pennsylvania",2832,219,142,69,127,0.894366197,66,81,48,70,51,15,24,316,160,316,160,281,158,116,52,0,10,296,111,255,101,231,98,24,25,41,37
1400000US42101013602,42101013602,"Census Tract 136.02, Philadelphia County, Pennsylvania",3818,259,302,138,247,0.817880795,128,172,104,117,88,55,56,766,330,733,322,464,187,384,241,33,40,383,188,310,173,310,173,0,10,73,65
1400000US42101013700,42101013700,"Census Tract 137, Philadelphia County, Pennsylvania",5080,734,1564,430,1419,0.907289003,392,320,135,1271,386,145,145,699,382,649,380,428,220,356,340,50,76,796,591,560,423,497,370,151,154,236,247
1400000US42101013800,42101013800,"Census Tract 138, Philadelphia County, Pennsylvania",1972,288,468,172,460,0.982905983,169,219,121,319,108,8,12,503,314,421,285,141,90,358,288,82,95,520,235,478,241,380,202,152,68,42,41
1400000US42101013900,42101013900,"Census Tract 139, Philadelphia County, Pennsylvania",1320,305,543,266,487,0.896869245,265,132,94,400,228,56,55,368,188,315,175,238,144,160,130,53,61,136,103,136,103,136,103,22,26,0,10
1400000US42101014000,42101014000,"Census Tract 140, Philadelphia County, Pennsylvania",3564,429,1273,295,1232,0.967792616,292,466,159,820,251,41,56,675,302,664,300,540,259,191,183,11,21,455,195,396,172,369,174,63,71,59,81
1400000US42101014100,42101014100,"Census Tract 141, Philadelphia County, Pennsylvania",2527,598,680,227,632,0.929411765,221,228,179,527,186,48,62,706,363,694,363,126,81,595,333,12,19,478,447,478,447,186,146,292,313,0,10
1400000US42101014200,42101014200,"Census Tract 142, Philadelphia County, Pennsylvania",5184,531,168,142,168,1,142,63,62,136,138,0,15,577,406,577,406,564,402,13,23,0,15,466,264,466,264,438,253,43,55,0,15
1400000US42101014300,42101014300,"Census Tract 143, Philadelphia County, Pennsylvania",1927,175,137,75,115,0.839416058,74,43,28,83,69,22,20,304,88,263,76,186,65,109,64,41,40,227,116,220,117,180,107,60,52,7,10
1400000US42101014400,42101014400,"Census Tract 144, Philadelphia County, Pennsylvania",4446,620,1025,358,1018,0.993170732,356,363,203,727,315,7,13,417,282,417,282,217,155,268,218,0,10,432,181,384,168,384,168,17,26,48,37
1400000US42101014500,42101014500,"Census Tract 145, Philadelphia County, Pennsylvania",1857,251,763,196,682,0.893840105,173,84,44,644,170,81,51,384,239,384,239,97,78,313,221,0,10,88,57,88,57,73,54,47,44,0,10
1400000US42101014600,42101014600,"Census Tract 146, Philadelphia County, Pennsylvania",2668,261,860,235,782,0.909302326,212,418,154,458,148,78,66,471,155,460,153,286,133,238,106,11,11,455,237,431,233,363,218,139,77,24,27
1400000US42101014700,42101014700,"Census Tract 147, Philadelphia County, Pennsylvania",2581,515,1888,472,1797,0.951800847,470,926,251,893,437,91,105,379,297,353,287,210,141,151,250,26,31,209,155,209,155,172,142,37,63,0,10
